FID;cod_aldeia;nome_aldeia;cod_ti;cod_municipio;data_cadastro;flag_ativo;nome_cr;the_geom;nommunic;nomuf;undadm_codigo;coord_lat;coord_long
aldeias_pontos.fid--75d69c06_18603bad6f5_-195b;771;ITXALA;44001;5107776;21/10/2016;A;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;POINT (-50.6033333333 -10.6538888889);Santa Terezinha;Mato Grosso;30202001962;-1065388889;-5060333333
aldeias_pontos.fid--75d69c06_18603bad6f5_-1739;769;MAJITYRI;44001;5107776;21/10/2016;A;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;POINT (-50.6241666667 -10.6266666667);Santa Terezinha;Mato Grosso;30202001962;-1062666667;-5062416667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1958;3186;IVYKUARUSU OU PARAGUAÇU;44101;5006358;11/09/2018;A;COORDENACAO REGIONAL DE PONTA PORA;POINT (-55.1847222222 -23.7777777778);Paranhos;Mato Grosso do Sul;30202002018;-2377777778;-5518472222
aldeias_pontos.fid--75d69c06_18603bad6f5_-1023;3109;TAQUAPERI;44101;5003157;05/09/2018;A;COORDENACAO REGIONAL DE PONTA PORA;POINT (-55.4239 -23.20575);Coronel Sapucaia;Mato Grosso do Sul;30202002018;-2320575;-554239
aldeias_pontos.fid--75d69c06_18603bad6f5_-1053;36;Takuara;44201;5005152;;A;COORDENACAO REGIONAL DE DOURADOS;POINT (-54.644166666667 -22.701388888889);Juti;Mato Grosso do Sul;30202002011;-2270138889;-5464416667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1b4d;2947;Conquista;44301;4202057;29/08/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-48.6527722222 -26.3952805556);Balneário Barra do Sul;Santa Catarina;30202002095;-2639528056;-4865277222
aldeias_pontos.fid--75d69c06_18603bad6f5_-194c;3478;JABUTICABEIRA;44301;4201307;22/10/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-48.7081333333 -26.3934166667);Araquari;Santa Catarina;30202002095;-2639341667;-4870813333
aldeias_pontos.fid--75d69c06_18603bad6f5_-1914;3603;JATAITY;44301;4202057;26/10/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-48.6506777778 -26.3952583333);Balneário Barra do Sul;Santa Catarina;30202002095;-2639525833;-4865067778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1398;2948;Pindoty;44301;4201307;29/08/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-48.7152166667 -26.4352527778);Araquari;Santa Catarina;30202002095;-2643525278;-4871521667
aldeias_pontos.fid--75d69c06_18603bad6f5_-f3d;3605;TURIMÃ;44301;4201307;26/10/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-48.7451472222 -26.4674);Araquari;Santa Catarina;30202002095;-264674;-4874514722
aldeias_pontos.fid--75d69c06_18603bad6f5_-f3c;3604;TURIMÃ MIRIM;44301;4201307;26/10/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-48.7050305556 -26.4451583333);Araquari;Santa Catarina;30202002095;-2644515833;-4870503056
aldeias_pontos.fid--75d69c06_18603bad6f5_-e2a;3601;YVAPURU;44301;4201307;26/10/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-48.7084027778 -26.3926833333);Araquari;Santa Catarina;30202002095;-2639268333;-4870840278
aldeias_pontos.fid--75d69c06_18603bad6f5_-1f57;2976;AGUA BRANCA;44401;5001102;31/08/2018;A;COORDENACAO REGIONAL DE CAMPO GRANDE;POINT (-56.0441694444 -20.2728472222);Aquidauana;Mato Grosso do Sul;30202002004;-2027284722;-5604416944
aldeias_pontos.fid--75d69c06_18603bad6f5_-1da4;2971;BANANAL;44401;5001102;31/08/2018;A;COORDENACAO REGIONAL DE CAMPO GRANDE;POINT (-56.0700611111 -20.2546388889);Aquidauana;Mato Grosso do Sul;30202002004;-2025463889;-5607006111
aldeias_pontos.fid--75d69c06_18603bad6f5_-1b51;2973;COLONIA NOVA;44401;5001102;31/08/2018;A;COORDENACAO REGIONAL DE CAMPO GRANDE;POINT (-56.0754277778 -20.2717444444);Aquidauana;Mato Grosso do Sul;30202002004;-2027174444;-5607542778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1994;2972;IPEGUE;44401;5001102;31/08/2018;A;COORDENACAO REGIONAL DE CAMPO GRANDE;POINT (-56.0477055556 -20.2330833333);Aquidauana;Mato Grosso do Sul;30202002004;-2023308333;-5604770556
aldeias_pontos.fid--75d69c06_18603bad6f5_-17ad;2974;LAGOINHA;44401;5001102;31/08/2018;A;COORDENACAO REGIONAL DE CAMPO GRANDE;POINT (-56.0949055556 -20.2796805556);Aquidauana;Mato Grosso do Sul;30202002004;-2027968056;-5609490556
aldeias_pontos.fid--75d69c06_18603bad6f5_-15f5;2975;MORRINHO;44401;5001102;31/08/2018;A;COORDENACAO REGIONAL DE CAMPO GRANDE;POINT (-56.0510444444 -20.2811861111);Aquidauana;Mato Grosso do Sul;30202002004;-2028118611;-5605104444
aldeias_pontos.fid--75d69c06_18603bad6f5_-1f71;3746;Acará Mirim;44601;1508001;27/03/2019;A;COORDENACAO REGIONAL DO BAIXO TOCANTINS;POINT (-48.2739388889 -2.69);Tomé-Açu;Pará;30202001906;-269;-4827393889
aldeias_pontos.fid--75d69c06_18603bad6f5_-1df8;4264;Arumateua;44601;1508001;17/07/2020;A;COORDENACAO REGIONAL DO BAIXO TOCANTINS;POINT (-48.1916666667 -2.50522222222);Tomé-Açu;Pará;30202001906;-250522222;-4819166667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1af7;4263;Cuxiú Mirim;44601;1508001;17/07/2020;A;COORDENACAO REGIONAL DO BAIXO TOCANTINS;POINT (-48.2687777778 -2.67180555556);Tomé-Açu;Pará;30202001906;-267180556;-4826877778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1936;1312;Jacui;44801;1302702;22/09/2017;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.8582194444 -8.09885277778);Manicoré;Amazonas;30202001864;-809885278;-6185821944
aldeias_pontos.fid--75d69c06_18603bad6f5_-188e;1310;Karanaí;44801;1302702;22/09/2017;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.8463972222 -8.12727222222);Manicoré;Amazonas;30202001864;-812727222;-6184639722
aldeias_pontos.fid--75d69c06_18603bad6f5_-18bb;4301;Kadjatnhoro;44901;5105606;10/05/2021;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-53.6585555556 -9.67991666667);Matupá;Mato Grosso;30202002039;-967991667;-5365855556
aldeias_pontos.fid--75d69c06_18603bad6f5_-1836;5030;Kopenoty;44901;5106422;27/09/2022;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-54.4150611111 -10.4491888889);Peixoto de Azevedo;Mato Grosso;30202002039;-1044918889;-5441506111
aldeias_pontos.fid--75d69c06_18603bad6f5_-1a24;1697;GOMES CARNEIRO;45001;5107800;30/04/2018;A;COORDENACAO REGIONAL DE CUIABA;POINT (-55.2136111111 -16.5944166667);Santo Antônio do Leverger;Mato Grosso;30202002025;-1659441667;-5521361111
aldeias_pontos.fid--75d69c06_18603bad6f5_-13a0;1698;PIEBAGA;45001;5107800;30/04/2018;A;COORDENACAO REGIONAL DE CUIABA;POINT (-54.9899666667 -16.5915777778);Santo Antônio do Leverger;Mato Grosso;30202002025;-1659157778;-5498996667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1317;4623;Posto Indígena Gomes Carneiro;45001;5107800;24/09/2021;A;COORDENACAO REGIONAL DE CUIABA;POINT (-55.2071472222 -16.6074166667);Santo Antônio do Leverger;Mato Grosso;30202002025;-1660741667;-5520714722
aldeias_pontos.fid--75d69c06_18603bad6f5_-1316;4622;Posto Indigena Gomes Pimentel;45001;5107800;24/09/2021;A;COORDENACAO REGIONAL DE CUIABA;POINT (-55.0258972222 -16.5320416667);Santo Antônio do Leverger;Mato Grosso;30202002025;-1653204167;-5502589722
aldeias_pontos.fid--75d69c06_18603bad6f5_-1eed;2243;ALDEIA NOVA;45103;1304104;25/06/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.8271472222 -4.78378055556);Tapauá;Amazonas;30202001871;-478378056;-6282714722
aldeias_pontos.fid--75d69c06_18603bad6f5_-1aec;2543;DEUS E AMOR;45103;1300631;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.1615444444 -4.76513888889);Beruri;Amazonas;30202001871;-476513889;-6216154444
aldeias_pontos.fid--75d69c06_18603bad6f5_-17b7;2545;LAGO DO GENIPAPO;45103;1300631;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.5287722222 -4.91611111111);Beruri;Amazonas;30202001871;-491611111;-6252877222
aldeias_pontos.fid--75d69c06_18603bad6f5_-1757;2723;MACAUÃ;45103;1300631;27/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.7879666667 -4.81131388889);Beruri;Amazonas;30202001871;-481131389;-6278796667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1756;2241;MACAUÃ;45103;1304104;25/06/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.7876194444 -4.81156944444);Tapauá;Amazonas;30202001871;-481156944;-6278761944
aldeias_pontos.fid--75d69c06_18603bad6f5_-158b;2541;NOSSA SENHORA DE GUADALUPE;45103;1300631;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.3888166667 -4.70755555556);Beruri;Amazonas;30202001871;-470755556;-6238881667
aldeias_pontos.fid--75d69c06_18603bad6f5_-11f9;2538;SANTA RITA;45103;1300631;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.516575 -4.69027777778);Beruri;Amazonas;30202001871;-469027778;-62516575
aldeias_pontos.fid--75d69c06_18603bad6f5_-1197;2539;SÃO FRANCISCO DO LAGO DO JOARI;45103;1300631;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.5544527778 -4.71523333333);Beruri;Amazonas;30202001871;-471523333;-6255445278
aldeias_pontos.fid--75d69c06_18603bad6f5_-1158;2540;SÃO LAZARO;45103;1300631;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.6886333333 -4.76321944444);Beruri;Amazonas;30202001871;-476321944;-6268863333
aldeias_pontos.fid--75d69c06_18603bad6f5_-111d;2908;SÃO RAIMUNDO (FLUTUANTE);45103;1300631;10/08/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.4773527778 -4.87818888889);Beruri;Amazonas;30202001871;-487818889;-6247735278
aldeias_pontos.fid--75d69c06_18603bad6f5_-110f;2542;SÃO SEBASTIÃO DA TERRA VERMELHA;45103;1300631;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.3130583333 -4.71011388889);Beruri;Amazonas;30202001871;-471011389;-6231305833
aldeias_pontos.fid--75d69c06_18603bad6f5_-fcd;2240;TERRA NOVA;45103;1304104;25/06/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.8265527778 -4.76655277778);Tapauá;Amazonas;30202001871;-476655278;-6282655278
aldeias_pontos.fid--75d69c06_18603bad6f5_-ecd;2242;VILA NOVA;45103;1304104;25/06/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.8250638889 -4.754825);Tapauá;Amazonas;30202001871;-4754825;-6282506389
aldeias_pontos.fid--75d69c06_18603bad6f5_-fb2;3472;TIBAGY MOCOCA;45201;4117305;16/10/2018;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-50.7678888889 -24.0117138889);Ortigueira;Paraná;30202002408;-2401171389;-5076788889
aldeias_pontos.fid--75d69c06_18603bad6f5_-1d45;1827;BELEZA;45301;1303908;14/05/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.4899638889 -4.25037777778);São Paulo de Olivença;Amazonas;30202001857;-425037778;-6948996389
aldeias_pontos.fid--75d69c06_18603bad6f5_-1cc5;1826;BOM PASTOR;45301;1303908;14/05/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.4451833333 -4.20545555556);São Paulo de Olivença;Amazonas;30202001857;-420545556;-6944518333
aldeias_pontos.fid--75d69c06_18603bad6f5_-1b73;2761;CIDADE NOVA;45301;1300607;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.5509916667 -4.30487222222);Benjamin Constant;Amazonas;30202001857;-430487222;-6955099167
aldeias_pontos.fid--75d69c06_18603bad6f5_-1aea;2750;DEUS ME AJUDE;45301;1300607;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.4317 -4.22521111111);Benjamin Constant;Amazonas;30202001857;-422521111;-694317
aldeias_pontos.fid--75d69c06_18603bad6f5_-1a82;2760;FEIJOAL;45301;1300607;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.5312861111 -4.2961);Benjamin Constant;Amazonas;30202001857;-42961;-6953128611
aldeias_pontos.fid--75d69c06_18603bad6f5_-156b;2752;NOVA CANAÃ;45301;1300607;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.4672416667 -4.267675);Benjamin Constant;Amazonas;30202001857;-4267675;-6946724167
aldeias_pontos.fid--75d69c06_18603bad6f5_-132f;4544;PORTO ALEGRE;45301;1300607;16/08/2021;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.44025 -4.24825);Benjamin Constant;Amazonas;30202001857;-424825;-6944025
aldeias_pontos.fid--75d69c06_18603bad6f5_-132e;2751;PORTO ALEGRIA;45301;1303908;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.4404972222 -4.24942777778);São Paulo de Olivença;Amazonas;30202001857;-424942778;-6944049722
aldeias_pontos.fid--75d69c06_18603bad6f5_-f40;2749;TUPI II;45301;1303908;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.4109361111 -4.21678888889);São Paulo de Olivença;Amazonas;30202001857;-421678889;-6941093611
aldeias_pontos.fid--75d69c06_18603bad6f5_-fa6;4300;Tingui-Botó;45402;2702603;16/04/2021;A;COORDENACAO REGIONAL NORDESTE I;POINT (-36.7063 -9.89890555556);Feira Grande;Alagoas;30202001969;-989890556;-367063
aldeias_pontos.fid--75d69c06_18603bad6f5_-1c34;1449;CAITITU;45501;5107875;13/04/2018;A;COORDENACAO REGIONAL DE CUIABA;POINT (-58.447275 -13.3400055556);Sapezal;Mato Grosso;30202002025;-1334000556;-58447275
aldeias_pontos.fid--75d69c06_18603bad6f5_-14ee;1451;NOVO HORIZONTE;45501;5107875;13/04/2018;A;COORDENACAO REGIONAL DE CUIABA;POINT (-58.4226305556 -13.2547583333);Sapezal;Mato Grosso;30202002025;-1325475833;-5842263056
aldeias_pontos.fid--75d69c06_18603bad6f5_-f7d;1450;TRES JACU;45501;5107875;13/04/2018;A;COORDENACAO REGIONAL DE CUIABA;POINT (-58.4594805556 -13.2783388889);Sapezal;Mato Grosso;30202002025;-1327833889;-5845948056
aldeias_pontos.fid--75d69c06_18603bad6f5_-f38;1448;TUYENTSU;45501;5107875;13/04/2018;A;COORDENACAO REGIONAL DE CUIABA;POINT (-58.4574777778 -13.3443277778);Sapezal;Mato Grosso;30202002025;-1334432778;-5845747778
aldeias_pontos.fid--75d69c06_18603bad6f5_-f04;1452;UTIARITI - DESATIVADO;45501;5107958;13/04/2018;A;COORDENACAO REGIONAL DE CUIABA;POINT (-58.2825638889 -13.0273916667);Tangará da Serra;Mato Grosso;30202002025;-1302739167;-5828256389
aldeias_pontos.fid--75d69c06_18603bad6f5_-1e3f;2989;ARAÇAÍ;45601;4204202;03/09/2018;A;COORDENACAO REGIONAL INTERIOR DO SUL;POINT (-52.5340638889 -27.1582277778);Chapecó;Santa Catarina;30202002088;-2715822778;-5253406389
aldeias_pontos.fid--75d69c06_18603bad6f5_-1b78;2990;CHIMBANGUE;45701;4204202;03/09/2018;A;COORDENACAO REGIONAL INTERIOR DO SUL;POINT (-52.5366361111 -27.1315166667);Chapecó;Santa Catarina;30202002088;-2713151667;-5253663611
aldeias_pontos.fid--75d69c06_18603bad6f5_-19a7;3481;IMBU;45801;4200101;22/10/2018;A;COORDENACAO REGIONAL INTERIOR DO SUL;POINT (-52.3729916667 -26.5607944444);Abelardo Luz;Santa Catarina;30202002088;-2656079444;-5237299167
aldeias_pontos.fid--75d69c06_18603bad6f5_-1daf;2579;BAIXO GRANDE;45901;4309704;24/07/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.8475888889 -6.293775);Humaitá;Rio Grande do Sul;30202001864;-6293775;-6184758889
aldeias_pontos.fid--75d69c06_18603bad6f5_-1a57;2578;FORTALEZA;45901;4309704;24/07/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.8104333333 -6.25564444444);Humaitá;Rio Grande do Sul;30202001864;-625564444;-6181043333
aldeias_pontos.fid--75d69c06_18603bad6f5_-1454;2909;PANORAMA;45901;1302702;13/08/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.7322833333 -6.25671111111);Manicoré;Amazonas;30202001864;-625671111;-6173228333
aldeias_pontos.fid--75d69c06_18603bad6f5_-13eb;2582;PAU QUEIMADO;45901;1302702;24/07/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.7683 -6.35088611111);Manicoré;Amazonas;30202001864;-635088611;-617683
aldeias_pontos.fid--75d69c06_18603bad6f5_-1168;2580;SÃO JOSE;45901;1302702;24/07/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.8215888889 -6.30749444444);Manicoré;Amazonas;30202001864;-630749444;-6182158889
aldeias_pontos.fid--75d69c06_18603bad6f5_-1124;2583;SÃO RAIMUNDO;45901;4309704;24/07/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.8010444444 -6.36236944444);Humaitá;Rio Grande do Sul;30202001864;-636236944;-6180104444
aldeias_pontos.fid--75d69c06_18603bad6f5_-ee6;2577;VERA CRUZ;45901;1302702;24/07/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.7821083333 -6.1631);Manicoré;Amazonas;30202001864;-61631;-6178210833
aldeias_pontos.fid--75d69c06_18603bad6f5_-eb2;2581;VISTA ALEGRE DO MARMELO;45901;4309704;24/07/2018;A;COORDENACAO REGIONAL DO MADEIRA;POINT (-61.8068222222 -6.34163333333);Humaitá;Rio Grande do Sul;30202001864;-634163333;-6180682222
aldeias_pontos.fid--75d69c06_18603bad6f5_-1d68;3974;Batedeira I;46001;2306553;10/06/2019;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.785375 -2.99050555556);Itarema;Ceará;30202001976;-299050556;-39785375
aldeias_pontos.fid--75d69c06_18603bad6f5_-1d67;3975;Batedeira II;46001;2306553;10/06/2019;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.7815861111 -2.97996944444);Itarema;Ceará;30202001976;-297996944;-3978158611
aldeias_pontos.fid--75d69c06_18603bad6f5_-1bfa;4012;Camundongo;46001;2306553;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8496666667 -3.01438888889);Itarema;Ceará;30202001976;-301438889;-3984966667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1b07;4896;Curral do Peixe;46001;2306553;12/05/2022;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8253666667 -2.96905277778);Itarema;Ceará;30202001976;-296905278;-3982536667
aldeias_pontos.fid--75d69c06_18603bad6f5_-179a;4897;Lameirão;46001;2306553;12/05/2022;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8172027778 -2.96898611111);Itarema;Ceará;30202001976;-296898611;-3981720278
aldeias_pontos.fid--75d69c06_18603bad6f5_-1707;4010;Mangue Alto;46001;2306553;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8040833333 -2.94961111111);Itarema;Ceará;30202001976;-294961111;-3980408333
aldeias_pontos.fid--75d69c06_18603bad6f5_-15f1;4899;Morro do Caboré;46001;2306553;12/05/2022;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.7924472222 -2.95581388889);Itarema;Ceará;30202001976;-295581389;-3979244722
aldeias_pontos.fid--75d69c06_18603bad6f5_-145e;4898;Panam;46001;2306553;12/05/2022;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8217222222 -2.94831666667);Itarema;Ceará;30202001976;-294831667;-3982172222
aldeias_pontos.fid--75d69c06_18603bad6f5_-1404;4008;Passagem Rasa;46001;2306553;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8649805556 -2.98449444444);Itarema;Ceará;30202001976;-298449444;-3986498056
aldeias_pontos.fid--75d69c06_18603bad6f5_-130c;3970;Praia de Almofala;46001;2306553;10/06/2019;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8236416667 -2.93497222222);Itarema;Ceará;30202001976;-293497222;-3982364167
aldeias_pontos.fid--75d69c06_18603bad6f5_-11da;4011;Santo Antônio;46001;2306553;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8782777778 -3.02047222222);Itarema;Ceará;30202001976;-302047222;-3987827778
aldeias_pontos.fid--75d69c06_18603bad6f5_-10f8;3971;Saquinho;46001;2306553;10/06/2019;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8153055556 -2.96339166667);Itarema;Ceará;30202001976;-296339167;-3981530556
aldeias_pontos.fid--75d69c06_18603bad6f5_-1097;3972;Sítio Urubu;46001;2306553;10/06/2019;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.796375 -2.96186111111);Itarema;Ceará;30202001976;-296186111;-39796375
aldeias_pontos.fid--75d69c06_18603bad6f5_-102b;4009;Tapera;46001;2306553;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8234722222 -2.98916666667);Itarema;Ceará;30202001976;-298916667;-3982347222
aldeias_pontos.fid--75d69c06_18603bad6f5_-ef2;3973;Varjota;46001;2306553;10/06/2019;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.8173694444 -2.98275833333);Itarema;Ceará;30202001976;-298275833;-3981736944
aldeias_pontos.fid--75d69c06_18603bad6f5_-f6f;2449;TRINCHEIRA;46101;1300300;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-59.2318888889 -3.71000277778);Autazes;Amazonas;30202001871;-371000278;-5923188889
aldeias_pontos.fid--75d69c06_18603bad6f5_-1dcb;669;Bacajá;46201;1500859;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.4236111111 -4.90972222222);Anapu;Pará;30202001913;-490972222;-5142361111
aldeias_pontos.fid--75d69c06_18603bad6f5_-18bf;4252;Kabakrô;46201;1500859;16/07/2020;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.3717777778 -4.05180555556);Anapu;Pará;30202001913;-405180556;-5137177778
aldeias_pontos.fid--75d69c06_18603bad6f5_-18a6;4257;Kameridjãm (antiga Py’djãn);46201;1500859;16/07/2020;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.3613611111 -3.87727777778);Anapu;Pará;30202001913;-387727778;-5136136111
aldeias_pontos.fid--75d69c06_18603bad6f5_-18a3;668;Kamoktikô;46201;1507805;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.5225 -3.82055555556);Senador José Porfírio;Pará;30202001913;-382055556;-515225
aldeias_pontos.fid--75d69c06_18603bad6f5_-1857;4253;Kenkrô;46201;1507300;16/07/2020;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.0932777778 -5.27452777778);São Félix do Xingu;Pará;30202001913;-527452778;-5109327778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1856;672;Kenkudjôi;46201;1500859;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.4025 -4.10083333333);Anapu;Pará;30202001913;-410083333;-514025
aldeias_pontos.fid--75d69c06_18603bad6f5_-1855;4320;Kenoro;46201;1500859;10/06/2021;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.3605833333 -3.85397222222);Anapu;Pará;30202001913;-385397222;-5136058333
aldeias_pontos.fid--75d69c06_18603bad6f5_-1822;670;Krãnh;46201;1500859;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.4122222222 -3.90777777778);Anapu;Pará;30202001913;-390777778;-5141222222
aldeias_pontos.fid--75d69c06_18603bad6f5_-1813;4254;Krimei;46201;1500859;16/07/2020;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.2982777778 -3.92322222222);Anapu;Pará;30202001913;-392322222;-5129827778
aldeias_pontos.fid--75d69c06_18603bad6f5_-163d;4255;Moinoro;46201;1500859;16/07/2020;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.3251388889 -4.53022222222);Anapu;Pará;30202001913;-453022222;-5132513889
aldeias_pontos.fid--75d69c06_18603bad6f5_-15e3;674;Mrotidjãm;46201;1500859;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.4020027778 -5.094);Anapu;Pará;30202001913;-5094;-5140200278
aldeias_pontos.fid--75d69c06_18603bad6f5_-15a8;5007;Ngámnhõngô;46201;1507300;22/07/2022;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.389325 -5.38066388889);São Félix do Xingu;Pará;30202001913;-538066389;-51389325
aldeias_pontos.fid--75d69c06_18603bad6f5_-1351;4342;Pokamrore;46201;1500859;11/06/2021;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.2483055556 -4.00813888889);Anapu;Pará;30202001913;-400813889;-5124830556
aldeias_pontos.fid--75d69c06_18603bad6f5_-1313;671;Potkrô;46201;1500859;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.3893055556 -3.97683333333);Anapu;Pará;30202001913;-397683333;-5138930556
